STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2020-Q1,106.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2020-Q2,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2020-Q3,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2020-Q4,105.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2021-Q1,107.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2021-Q2,109.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2021-Q3,110.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2021-Q4,112.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2022-Q1,117.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2022-Q2,116.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2022-Q3,116.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2022-Q4,114.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2023-Q1,107.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2023-Q2,108.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2023-Q3,110.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2023-Q4,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2024-Q1,117.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2024-Q2,115
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2024-Q3,115
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2024-Q4,115.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2025-Q1,115.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2025-Q2,115.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2025-Q3,114.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_2,Q,2025-Q4,114.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2017-Q1,101.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2017-Q2,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2017-Q3,103.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2017-Q4,103.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2018-Q1,102.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2018-Q2,103.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2018-Q3,103.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2018-Q4,104.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2019-Q1,109.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2019-Q2,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2019-Q3,110.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2019-Q4,109.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2020-Q1,109.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2020-Q2,107.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2020-Q3,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2020-Q4,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2021-Q1,111.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2021-Q2,114
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2021-Q3,114.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2021-Q4,115.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2022-Q1,116
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2022-Q2,115.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2022-Q3,115.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2022-Q4,114.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2023-Q1,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2023-Q2,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2023-Q3,112.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2023-Q4,113.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2024-Q1,117.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2024-Q2,115.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2024-Q3,114.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2024-Q4,114.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q1,114.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q2,115
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q3,113.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q4,113.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q1,101.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q2,104.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q3,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q4,104.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q1,104.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q2,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q3,104
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q4,105
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q1,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q2,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q3,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q4,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q1,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q2,109.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q3,109.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q4,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q1,112.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q2,113.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q3,114.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q4,115.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q1,113.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q2,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q3,112.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q4,112.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q1,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q2,114.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q3,115.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q4,115.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q1,115.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q2,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q3,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q4,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q1,109.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q2,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q3,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q4,112
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q1,108
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q2,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q3,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q4,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q1,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q2,105.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q3,105.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q4,105.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q1,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q2,109.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q3,110.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q4,110.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q1,113.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q2,112.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q3,112.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q4,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q1,112.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q2,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q3,114.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q4,115.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q1,112.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q2,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q3,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q4,111.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q1,111.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q2,114.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q3,114.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q4,114.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q1,115.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q2,112.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q3,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q4,111.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q1,109
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q2,111.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q3,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q4,112.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORPERIOD_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q1,97.4
