STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PRICE_TYPE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,SECTOR_ECONOMY,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2017,54
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2018,68.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2019,79.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2020,87.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2022,191.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2023,236.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_2021,UA00000000000000000,_T,_T,S_1,A,2024,254.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2011,110.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2012,110.1
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2013,108.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2014,109.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2015,124
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2016,122.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2017,130.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2018,126.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2019,115.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2020,110.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2021,114.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2022,191.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2023,123.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_DEFLATOR_PY,UA00000000000000000,_T,_T,S_1,A,2024,107.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2010,89.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2011,87.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2012,89
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2013,82.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2014,97
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2015,107.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2016,108.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2017,111.5
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2018,110.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2019,102.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2020,103.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2021,100
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2022,188.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2023,220.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_2021,UA00000000000000000,_T,_T,S_1,A,2024,206.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2011,97.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2012,101.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2013,93.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2014,117
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2015,110.8
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2016,101
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2017,102.7
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2018,99.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2019,92.6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2020,101.2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2021,96.3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2022,188.4
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2023,116.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,IDX_VOL_PY,UA00000000000000000,_T,_T,S_1,A,2024,93.9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2010,65463
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2011,70514
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2012,79367
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2013,81442
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2014,103041
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2015,125395
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2016,156987
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2017,197245
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2018,256680
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2019,300348
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2020,352162
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2021,373823
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2022,807834
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2023,1808914
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,COL_CON_GOV,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2024,2101120
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2010,17301
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2011,21988
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2012,25920
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2013,30055
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2014,31274
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2015,35131
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2016,40834
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2017,54657
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2018,74229
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2019,82016
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2020,89612
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2021,140755
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2022,121612
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2023,152376
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2024,173903
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2010,34171
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2011,40577
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2012,44232
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2013,48599
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2014,34726
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2015,34219
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2016,39644
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2017,50939
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2018,62668
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2019,69471
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2020,63697
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2021,84671
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2022,65980
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2023,66469
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2024,69561
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2010,92794
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2011,112260
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2012,125284
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2013,114931
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2014,123632
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2015,132968
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2016,137331
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2017,186003
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2018,231364
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2019,258311
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2020,260402
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2021,315464
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2022,266088
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2023,291941
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2024,374488
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2010,21297
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2011,26928
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2012,25232
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2013,25276
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2014,29586
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2015,32641
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2016,36899
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2017,43444
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2018,52791
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2019,63163
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2020,72069
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2021,88058
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2022,103914
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2023,104854
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2024,123912
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2010,6562
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2011,7121
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2012,7416
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2013,7276
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2014,6710
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2015,8028
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2016,7944
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2017,9779
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2018,11355
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2019,15748
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2020,19307
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2021,22149
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,EMPL_WGS,CURR_PRICES,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2022,21432
