STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PERIOD_OF_TIME,SEX,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP2,A,2016,39.27
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP2,A,2020,90.33
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP21,A,2016,39.44
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP21,A,2020,77.84
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP211,A,2016,39.04
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP211,A,2020,74.22
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP212,A,2016,37.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP212,A,2020,58.29
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP213,A,2016,63.23
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP213,A,2020,98.91
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP214,A,2016,37.18
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP214,A,2020,75.71
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP22,A,2016,30.54
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP22,A,2020,77.72
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP221,A,2016,31.75
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP221,A,2020,70.5
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP222,A,2016,30.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP222,A,2020,79.23
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP223,A,2016,20.28
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP223,A,2020,50.51
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP23,A,2016,45.5
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP23,A,2020,103.58
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP231,A,2016,43.01
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP231,A,2020,96.92
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP232,A,2016,53.87
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP232,A,2020,130.8
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP233,A,2016,40.68
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP233,A,2020,87.47
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP234,A,2016,44.67
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP234,A,2020,94.98
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP235,A,2016,29.18
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP235,A,2020,68.35
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP24,A,2016,36.39
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP24,A,2020,94.05
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP241,A,2016,37.59
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP241,A,2020,94.06
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP242,A,2016,55.29
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP242,A,2020,162.17
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP243,A,2016,25.6
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP243,A,2020,58.17
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP244,A,2016,34.8
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP244,A,2020,81.47
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP245,A,2016,31.83
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP245,A,2020,77.63
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP246,A,2016,13.82
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP246,A,2020,29.91
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP247,A,2016,27
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP247,A,2020,68.76
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP248,A,2016,21.42
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP248,A,2020,62.46
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP249,A,2016,48.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP249,A,2020,78.73
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP3,A,2016,28.06
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP3,A,2020,66.32
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP31,A,2016,29.35
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP31,A,2020,64.64
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP311,A,2016,28.1
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP311,A,2020,60.86
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP312,A,2016,48.56
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP312,A,2020,106.03
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP313,A,2016,19.45
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP313,A,2020,60.88
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP314,A,2016,87.14
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP314,A,2020,148.21
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP315,A,2016,39.48
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP315,A,2020,77.48
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP32,A,2016,22.23
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP32,A,2020,56.6
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP321,A,2016,22.05
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP321,A,2020,61.5
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP322,A,2016,24.03
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP322,A,2020,57.87
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP323,A,2016,21.72
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP323,A,2020,56.03
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP324,A,2016,64.89
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP33,A,2016,30.23
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP33,A,2020,65.43
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP331,A,2016,52.19
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP331,A,2020,61.32
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP332,A,2016,28.97
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP332,A,2020,60.63
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP333,A,2016,29.94
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP333,A,2020,91.3
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP334,A,2016,28.1
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP334,A,2020,65.33
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP34,A,2016,35.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP34,A,2020,76.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP341,A,2016,33.21
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP341,A,2020,61.15
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP342,A,2016,33.9
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP342,A,2020,64.74
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP343,A,2016,36.2
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP343,A,2020,79.88
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP344,A,2016,35.53
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP344,A,2020,112.87
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP345,A,2016,68.18
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP345,A,2020,76.77
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP346,A,2016,19.2
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP346,A,2020,55.38
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP347,A,2016,28.09
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP347,A,2020,77.12
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP348,A,2016,8.82
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP349,A,2016,16.05
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP349,A,2020,40.88
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP35,A,2016,24.89
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP35,A,2020,58.4
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP351,A,2016,15.49
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP352,A,2020,58.14
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP353,A,2020,71.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP354,A,2016,15.36
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP354,A,2020,51.1
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP355,A,2016,19.45
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP355,A,2020,67.32
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP356,A,2016,42.66
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP356,A,2020,81.46
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP357,A,2016,20.84
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP357,A,2020,39.69
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP359,A,2020,74.45
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP4,A,2016,22.3
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP4,A,2020,52.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP41,A,2016,21.08
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP41,A,2020,49.64
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP411,A,2016,20.04
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP411,A,2020,47.22
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP412,A,2016,25.46
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP412,A,2020,56.93
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP413,A,2016,24.01
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP413,A,2020,49.32
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP414,A,2016,19.69
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP414,A,2020,54.19
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP419,A,2016,20.06
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP419,A,2020,49.99
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP42,A,2016,23.66
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP42,A,2020,54
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP421,A,2016,25.63
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP421,A,2020,56.49
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP422,A,2016,20.69
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP422,A,2020,50.08
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP5,A,2016,16.9
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,FEMALE,UA00000000000000000,PROFESSIONS,KP5,A,2020,46.96
